Expected total responses,1049
Success count,1049
Error count,0
Unverified response count,0
See download status column for download errors
Response ID,Timestamp,Download Status,ជម្រើសរាជធានី ឬខេត្ត,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកណ្តាល,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកែប,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកោះកុង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តក្រចេះ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ចាម,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ឆ្នាំង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ធំ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ស្ពឺ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពត,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តតាកែវ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តត្បូងឃ្មុំ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តបន្ទាយមានជ័យ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តប៉ៃលិន,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តបាត់ដំបង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តពោធិ៍សាត់,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រៃវែង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រះវិហារ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រះសីហនុ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល រាជធានីភ្នំពេញ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តមណ្ឌលគិរី,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តរតនគិរី,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តសៀមរាប,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តស្ទឹងត្រែង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តស្វាយរៀង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តឧត្ដរមានជ័យ,រយៈទទឹង និងរយៈបណ្តោយ​ (Latitude and longitude),តំណភ្ជាប់ផែនទី (Map Link),រូបភាពមូលដ្ខានសុខាភិបាល,ជម្រើសពីបញ្ជីឈ្មោះមូលដ្ខានសុខាភិបាល ឬបញ្ជូលថ្មី,ប្រភេទសេវា,ឈ្មោះមូលដ្ឋានសុខាភិបាលជាអក្សរខ្មែរ,ឈ្មោះមូលដ្ឋានសុខាភិបាលជាអក្សរឡាតាំង,លេខលិខិតអនុញ្ញាត,កាលបរិច្ឆេទអនុញ្ញាត,កាលបរិច្ឆេទផុតសុពលភាពនៃលិខិតអនុញ្ញាត,ចំនួនបុគ្គលិក&ពេទ្យ
6814014d2ab65c0012030ef4,02 May 2025 06:18:37 AM,Success (with Downloaded Attachment),ព្រៃវែង,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល រ៉េត រ៉ាន់ (Ret Ran - 1118),,,,,,,,,,"11.569677688318102, 105.42358281841574",https://maps.app.goo.gl/fAKSKm2RXQQSNsjRA,photo_2025-05-01_06-01-21.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៦៣/២១​ អបស.មព,12 Oct 2021,05 Oct 2025,6
68141f37fac943001223a5f8,02 May 2025 08:26:15 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ស៊ី ប៉េងតាន់ (Sy Peng Tan - 420),,,,,,,,,,,,,,"13.5839573,102.9690387","https://www.google.com/maps/place/%E1%9E%96%E1%9F%81%E1%9E%91%E1%9F%92%E1%9E%99+%E1%9E%8F%E1%9E%B6%E1%9E%93%E1%9F%8B/@13.5839573,102.9690387,17z/data=!4m14!1m7!3m6!1s0x311ae7a8e9112209:0x994122d29ff2865c!2z4Z6W4Z-B4Z6R4Z-S4Z6ZIOGej-GetuGek-Gfiw!8m2!3d13.5839573!4d102.9716136!16s%2Fg%2F11n09vjzgz!3m5!1s0x311ae7a8e9112209:0x994122d29ff2865c!8m2!3d13.5839573!4d102.9716136!16s%2Fg%2F11n09vjzgz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D",photo_2025-01-05_16-32-34.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,៣១២/២៣ អបស/មព,29 Dec 2023,30 Sep 2027,19
681421052ab65c00120314e6,02 May 2025 08:33:57 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល អ៊ែផ្លឺស (AIR Plus - 1252),,,,,,,"11°32'42.6""N 104°55'07.2""E",https://maps.app.goo.gl/RT5Kxq1yZKfA6PWB6,APC.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៥៥/២២ អបស.មព,11 Apr 2022,18 Apr 2026,71
681421effac943001223a6c2,02 May 2025 08:37:51 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ស៊ី ប៉េងតាន់ (Sy Peng Tan - 420),,,,,,,,,,,,,,"13.584103288769784, 102.97162432550633",https://maps.app.goo.gl/tRzCdZkwaAMCFXn38,photo_2025-01-05_16-32-34.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,៣១២/២៣ អបស/មព,29 Dec 2023,30 Sep 2027,19
6814254ffac943001223acc4,02 May 2025 08:52:15 AM,Success (with Downloaded Attachment),ព្រៃវែង,,,,,,,,,,,,,,,,,,,,,,,,,,"11.4826389873676, 105.32834858150359",https://maps.app.goo.gl/pmzZiDPJ5UjJHCYR7,photo_2025.jpg,បញ្ចូលឈ្មោះមូលដ្ខានសុខាភិបាល ដែលគ្មានក្នុងបញ្ជី,មន្ទីរសម្រាកព្យាបាល,ឡេង ពីនី,Leng Pini,០១២/២៤​ អបស/មព,22 Jan 2024,20 Oct 2027,42
681425662ab65c0012031ab7,02 May 2025 08:52:38 AM,Success (with Downloaded Attachment),រតនគិរី,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល គីរីរតនៈ (Kiri Ratana - 504),,,,,"13.790663617016536, 106.98671861182066",https://maps.app.goo.gl/ywJhkzJBtyCDvL2w6,photo_2025-05-02_08-51-01.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៥១/២៣​ អបស/មព,19 Jun 2023,19 Jul 2027,19
68143339fac943001223c68f,02 May 2025 09:51:37 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល អឹមភី (MPI - 2065),,,,,,,,,,,,,,,,,,,,,,,,,"11.635576555868827, 104.95384685302568",https://maps.app.goo.gl/ni6SVBjZWPxh6wuh6,អឹមភី រូបថត.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៦៤/២៤ អបស.មព,19 Apr 2024,20 Apr 2028,13
68143755fac943001223c93d,02 May 2025 10:09:09 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត ជ័យជំនះ (Victory - 2027),,,,"13.363489440342683, 103.85563636806847",https://maps.app.goo.gl/5YuVJ81qS6EcxjrT6,photo_2025-05-02_10-08-39.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,002/24​ អបស/មព,04 Jan 2024,25 Oct 2027,4
681439c3fac943001223cb9c,02 May 2025 10:19:31 AM,Success (with Downloaded Attachment),ព្រៃវែង,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កូវ សេតពិសិដ្ឋ (Kov Set Piseth - 491),,,,,,,,,,"11.492676736729026, 105.33268335682865",https://maps.app.goo.gl/QrGvF38sxWiyHGwx6,photo_2025-05-02_11-13-45.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,105/24 អបស.មព,26 Jul 2024,26 Jun 2028,15
68143b9a2ab65c00120339c4,02 May 2025 10:27:22 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ប៉ារ៉ាមេឌីកា (Paramedica - 863),,,,,,,,,,,,,,,,,,,,,,,,,"11.4743676, 104.9495327",https://maps.app.goo.gl/E5cFBY6faCGTDJVp7?g_st=atm,IMG_20250502_102656_267.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,152/20,21 May 2020,20 May 2024,13
68143d9efac943001223cde9,02 May 2025 10:35:58 AM,Success (with Downloaded Attachment),ព្រះសីហនុ,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល វណ្ណឌី (Vandy - 476),,,,,,,,"PR38+H63, Prey Nob",https://maps.app.goo.gl/pNAnk9CzffsHZco48,photo_2024-11-26_10-10-08.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,281/20 អបស.មព,17 Dec 2020,13 Dec 2024,5
68143dd7fac943001223ce0b,02 May 2025 10:36:55 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ព្រះគង្គា (Preah Ganga - 1337),,,,,,,,,,,,,,,,,,,,,,,,,"11.759856132588785, 105.02178743914223",https://maps.app.goo.gl/6qjLAVrz8PPt7j1i8,PIC CLINIC.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៨៥/២២,22 Jun 2022,08 Jun 2026,10
681444e22ab65c0012033ce0,02 May 2025 11:06:58 AM,Success (with Downloaded Attachment),កណ្ដាល,,,,,,,,,,,,,,,,,,,,,,,,,,"11.484188392073788, 104.94636520737694",https://maps.app.goo.gl/6tk8PopkKviUpMrY8,1.jpg,បញ្ចូលឈ្មោះមូលដ្ខានសុខាភិបាល ដែលគ្មានក្នុងបញ្ជី,មន្ទីរពេទ្យឯកជន,មន្ទីរព្យាបាលធ្មេញ ខេមរា,Khemara,២០២/២២​ អបស.មព,20 Sep 2022,19 Sep 2026,10
68144d6dfac943001223d1c5,02 May 2025 11:43:25 AM,Success (with Downloaded Attachment),បាត់ដំបង,,,,,,,,,,,,,,មន្ទីរសម្ភព ង៉ែត វិភូ បាត់ដំបង (Nget Viphou Battambang - 2039),,,,,,,,,,,,"13.10982600093554, 103.19682972811711","https://www.google.com/maps/place/NGETH+Viphou+Battambang+Maternity/@13.1095151,103.1969853,18z/data=!4m6!3m5!1s0x31054b7aca7d14cb:0x273854cf825ed742!8m2!3d13.1097048!4d103.1967733!16s%2Fg%2F11tnvx40_b?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",photo_2023-09-16_20-40-16.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០២៤/២៤ អបស.មព,07 Feb 2024,30 Jan 2028,21
681450642ab65c0012033f82,02 May 2025 11:56:04 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល សារិកា II (Sarika II - 1952),,,,,,,,,,,,,,,,,,,,,,,,,14*14,https://maps.app.goo.gl/c7SQJTF25LKQrn947?g_st=com.google.maps.preview.copy,IMG_0315.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,169/23,05 Jul 2023,01 Jul 2027,6
68145155fac943001223d2a7,02 May 2025 12:00:05 PM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល សារិកា II (Sarika II - 1952),,,,,,,,,,,,,,,,,,,,,,,,,14*14,https://maps.app.goo.gl/c7SQJTF25LKQrn947?g_st=com.google.maps.preview.copy,IMG_0315.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,169/23,05 Jul 2023,01 Jul 2027,6
6814524cfac943001223d2c6,02 May 2025 12:04:12 PM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល តិច សុភាព (Tech Sopheak - 1780),,,,,,,,,,,,,,,,,,,,,,,,,"11.511156010284209, 104.74748880335656",https://maps.app.goo.gl/ndL1znH1ShNbJsaF6,photo_2025-05-02_12-02-07.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,097/23,19 Apr 2023,24 Apr 2027,8
68145969fac943001223d331,02 May 2025 12:34:33 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល ស្តង់ដារ (Standard - 51),,,,,,,"11.533221321371984, 104.88595882901754",https://maps.app.goo.gl/mwDdm51Vi6KvMcPt5,IMG_20250428_124523.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៧៣/២៤​ អបស.មព,17 Sep 2024,13 Sep 2028,30
68146067fac943001223d477,02 May 2025 01:04:23 PM,Success (with Downloaded Attachment),រតនគិរី,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល នាគព័ន្ធរតនៈ (Neak Poan Ratana - 1699),,,,,"13.738052618504497, 106.98704506458492","https://www.google.com/maps/place/%E1%9E%98%E1%9E%93%E1%9F%92%E1%9E%91%E1%9E%B8%E1%9E%9A%E1%9E%9F%E1%9E%98%E1%9F%92%E1%9E%9A%E1%9E%B6%E1%9E%80%E1%9E%96%E1%9F%92%E1%9E%99%E1%9E%B6%E1%9E%94%E1%9E%B6%E1%9E%9B%E2%80%8B%E1%9E%93%E1%9E%B7%E1%9E%84%E1%9E%9F%E1%9E%98%E1%9F%92%E1%9E%97%E1%9E%96+%E1%9E%93%E1%9E%B6%E1%9E%82%E1%9E%96%E1%9E%93%E1%9F%92%E1%9E%92%E1%9F%90%E1%9E%9A%E1%9E%8F%E1%9E%93%E1%9F%87/@13.7382122,106.9869765,19.75z/data=!4m6!3m5!1s0x316ce10065e35a81:0x25b4902407e7d111!8m2!3d13.7380387!4d106.9870536!16s%2Fg%2F11vq_56dsq?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D",រូបភាពមន្ទីរសម្រាកព្យាបាល និងសម្ពពនាគព័ន្ធរតនៈ ២ ឧសភា ២០២៥.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០០៥/២៣ អបស.មព,04 Jan 2023,16 Jan 2027,18
6814789efac943001223e718,02 May 2025 02:47:42 PM,Success (with Downloaded Attachment),ព្រះសីហនុ,,,,,,,,,,,,,,,,,,,,,,,,,,"10.6235032, 103.5338597",https://maps.app.goo.gl/hWGAYPozaY7hZTiG8?g_st=com.google.maps.preview.copy,photo_2021-09-27_09-04-55.jpg,បញ្ចូលឈ្មោះមូលដ្ខានសុខាភិបាល ដែលគ្មានក្នុងបញ្ជី,មន្ទីរពិសោធន៍វេជ្ជសាស្រ្ត,មន្ទីរពិសោធន៍វេជ្ជសាស្រ្ត មេឌីកាល់,MEDICAL,៣១៦/២៣ អបស.មព,29 Dec 2023,25 Oct 2027,5
68147d6efac943001223e9bc,02 May 2025 03:08:14 PM,Success (with Downloaded Attachment),ព្រៃវែង,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សាន គីមហុង (San Kim Hong - 1139),,,,,,,,,,https://go.gov.kh/dgc/hospital-information,https://maps.app.goo.gl/XD7k8tFuWuM7AcRcA,dr san kimhong.JPG,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៩៧/២១ អបស.មព,07 Dec 2021,23 Nov 2025,11
6814984dfac943001223f30c,02 May 2025 05:02:53 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល អន្តរជាតិខេមាផ្លួវ២០០៤ (International Khema Street 2004 - 1007),,,,,,,https://maps.app.goo.gl/TGVhX5tQAGbJP3PM9,https://maps.app.goo.gl/TGVhX5tQAGbJP3PM9,Sakal with Tagline.png,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,21216/24អបស/មព,11 Dec 2024,13 Oct 2028,50
68149cdcfac943001223f378,02 May 2025 05:22:20 PM,Success (with Downloaded Attachment),ស្វាយរៀង,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ទន្លៀង (Tonleang - 2038),,"11.074653, 105.853574",https://maps.app.goo.gl/Uisq5d1MUN2QRNcm9,photo_2025-05-02_17-22-00.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០២៣/២៤ អបស.មព,06 Feb 2024,08 Jan 2028,9
6814b85c2ab65c0012035f9d,02 May 2025 07:19:40 PM,Success (with Downloaded Attachment),ព្រៃវែង,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សំអូនវឌ្ឍនៈ (Sam Oun Vattanak - 2146),,,,,,,,,,"11°12'09.6""N 105°33'23.3""E",https://maps.app.goo.gl/RKQuGmPwQ1pdcFcD6?g_st=com.google.maps.preview.copy,IMG_7923.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០១៧/25,20 Jan 2025,09 Oct 2025,16
6814ce002ab65c00120360af,02 May 2025 08:52:00 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ឡឹម តារា (Lim Tara - 171),,,,,,,"11.561325855615307, 104.92215887835074",https://maps.app.goo.gl/jLxSMb99nFC1LijX8,Lem dara logo.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,លេខ 158/22 អបស/អព,15 Aug 2022,22 Aug 2026,6
6814f4202ab65c0012036138,02 May 2025 11:34:40 PM,Success (with Downloaded Attachment),ព្រៃវែង,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សួស្តី២ (Hello 2 - 1074),,,,,,,,,,"11.327237, 105.548902",https://maps.app.goo.gl/FGtZnVsP6btNwKBj7,CAR5.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៩៦/២១ អបស/មព,14 Jun 2021,20 Jun 2025,14
6814f53ffac943001223f63c,02 May 2025 11:39:27 PM,Success (with Downloaded Attachment),ព្រៃវែង,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សួស្តី២ (Hello 2 - 1074),,,,,,,,,,"11.327271, 105.548887",https://maps.app.goo.gl/L16zUCr7kYcMLRXC9,CAR5.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៩៦/២១ អបស/មព,14 Jun 2021,20 Jun 2025,14
6814f7a8fac943001223f653,02 May 2025 11:49:44 PM,Success (with Downloaded Attachment),ព្រៃវែង,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សួស្តី២ (Hello 2 - 1074),,,,,,,,,,"11.327280, 105.548890",https://maps.app.goo.gl/8iLit7J5yhKMnx5q9,photo_2025-05-02_23-48-52.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៩៦/២១ អបស/មព,14 Jun 2021,20 Jun 2025,12
681583aefac943001223f95b,03 May 2025 09:47:10 AM,Success (with Downloaded Attachment),បាត់ដំបង,,,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត យ៉ាលក្ខិណា (Yalakshina - 702),,,,,,,,,,,,"(13.2618096, 103.0887968)",https://maps.app.goo.gl/kvh6imXWGCk3gstv8?g_st=com.google.maps.preview.copy,image.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,001/25អបស/មព,06 Jan 2025,14 Oct 2028,7
681586e9fac943001223f9dc,03 May 2025 10:00:57 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,,,,,,,,"11.520166297220381, 104.77668889269414",https://maps.app.goo.gl/fVmNtzZ8Q9ReCQVVA,images.jpg,បញ្ចូលឈ្មោះមូលដ្ខានសុខាភិបាល ដែលគ្មានក្នុងបញ្ជី,មន្ទីរពហុព្យាបាល,សុខាកំបូល,Sokha kombol,១៩៥/២៣ អបស/មព,26 Jul 2023,02 Apr 2027,60
68159b4ffac943001223fca4,03 May 2025 11:27:59 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល មាតាអូឌឹម (Mata Oudom - 252),,,,,,,"11.52935399552333, 104.80297494936865",https://maps.app.goo.gl/TiJdqyUGRKsd6q616,photo_2025-05-03_11-27-45.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,078/23អបស/មព,07 Apr 2023,17 Apr 2027,40
68159d93fac943001223fcb8,03 May 2025 11:37:39 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរពិសោធន៍វេជ្ជសាស្ត ឌីយ៉ាមេដ (Dia Med - 1341),,,,,,,,,,,,,,,,,,,,,,,,,"11.567052409896215, 104.95581624143728",https://maps.app.goo.gl/eyqhaY2fZ4hM56jo8,photo_2025-05-03_11-35-38.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,097/22,14 Jun 2022,04 Jun 2026,6
6815a7df2ab65c0012036935,03 May 2025 12:21:35 PM,Success (with Downloaded Attachment),កំពង់ធំ,,,,,,,មន្ទីរសម្រាកព្យាបាល តាំងគោក (Tang Kok - 1698),,,,,,,,,,,,,,,,,,,"12.248297381558013, 105.12385909560231",https://maps.app.goo.gl/KFTFqRUoUq9pK3Es5,photo_2025-03-26_08-17-30.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,001/23អបស/មព,02 Jan 2023,16 Jan 2027,18
6815a9212ab65c0012036959,03 May 2025 12:26:57 PM,Success (with Downloaded Attachment),កំពង់ធំ,,,,,,,មន្ទីរសម្រាកព្យាបាល តាំងគោក (Tang Kok - 1698),,,,,,,,,,,,,,,,,,,"12.24829336743687, 105.12386421922311",https://maps.app.goo.gl/KBGeeag7mNVuWJkw7,photo_2025-03-26_08-17-30.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,001/23អបស/មព,02 Jan 2023,16 Jan 2027,18
6815b4cdfac943001223fe41,03 May 2025 01:16:45 PM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរពិសោធន៍វេជ្ជសាស្ត ឌីយ៉ាមេដ (Dia Med - 1341),,,,,,,,,,,,,,,,,,,,,,,,,"11.567103821154273, 104.95578638659384",https://maps.app.goo.gl/iuzk3tL4KwtGc32C9,photo_2025-05-03_11-35-38.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,097/22,14 Jun 2022,04 Jun 2026,6
6815c0e2fac943001223ff06,03 May 2025 02:08:18 PM,Success (with Downloaded Attachment),ត្បូងឃ្មុំ,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល លឹម រដ្ឋា (Lim Rotha - 2023),,,,,,,,,,,,,,,"12.031244795533807, 105.88693750038075",https://maps.app.goo.gl/vjVdcE3r4YRoe3Ec6,photo_2025-05-03_14-06-57.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,៣០៧/២៣ អបស.មព,27 Dec 2023,20 Nov 2027,11
6815c7a6fac943001223ffbb,03 May 2025 02:37:10 PM,Success (with Downloaded Attachment),ត្បូងឃ្មុំ,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល រស្មីលាភ (Reasmey Leap - 1715),,,,,,,,,,,,,,,https://maps.app.goo.gl/51omvuPrJ79ocGV76,https://maps.app.goo.gl/51omvuPrJ79ocGV76,IMG_8465.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,034/11 អបស/មព,27 Jan 2023,29 Jan 2027,10
6815d1b2fac94300122400dc,03 May 2025 03:20:02 PM,Success (with Downloaded Attachment),ត្បូងឃ្មុំ,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ឆ្នាំងបី (Chnang Bei - 2022),,,,,,,,,,,,,,,"12.014479,105.883306",https://maps.app.goo.gl/Lqxm492MrQW9AMH99,IMG_20250503_134403_252.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,៣០៦/២៣ អបស.មព,27 Dec 2023,03 Nov 2027,23
6815d7432ab65c0012036d73,03 May 2025 03:43:47 PM,Success (with Downloaded Attachment),បាត់ដំបង,,,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត នូវ៉ូ (Novo - 694),,,,,,,,,,,,"454X+552, ផ្លូវ ១០៣, ក្រុងបាត់ដំបង",https://maps.app.goo.gl/KxiHmjv1pfyS5J3L6,photo_2025-05-03_01-35-46.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,040/24,18 Mar 2024,25 Feb 2028,6
6815dd4b2ab65c0012036dc1,03 May 2025 04:09:31 PM,Success (with Downloaded Attachment),ត្បូងឃ្មុំ,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ទេពនិម្មិត (Tep Nimit - 528),,,,,,,,,,,,,,,"11.911689710478903, 105.65116129184295",https://maps.app.goo.gl/R2XgvwHVxxbJSik48,photo_2025-03-27_11-52-40.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,២២៩/២៣ អបស/មព,09 Aug 2023,15 Aug 2027,28
6815e8c32ab65c0012036e95,03 May 2025 04:58:27 PM,Success (with Downloaded Attachment),បាត់ដំបង,,,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត ប៊ីយ៉ូម៉េដបាត់ដំបង (Biomed Battambang - 692),,,,,,,,,,,,"13.10582, 103.19948","70,st2 Phum Prekmohatep Sangket Svay Pao Battambong Provinse, Krong Battambang",image.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,211/21អបស/មព,21 Dec 2021,15 Dec 2025,9
